2.1000295326.1358031420180,1,0.0,0.0
2.1000295982.1359396925072,1,0.0,0.0
2.1000296206.1360025315924,1,0.0,0.0
2.1000296273.1360194293284,1,0.0,0.0
2.1000298756.1361894002290,1,0.0,0.0
2.1000313820.1359578213780,1,0.0,0.0
2.100031998.1359163074771,1,0.0,0.0
2.100032996.1359859664110,1,0.0,0.0
2.1000330563.1359473172745,1,0.0,0.0
2.100033523.1358355575518,1,0.0,0.0
2.1000335498.1355367974501,3,0.0,0.0
2.1000339426.1359741830494,1,0.0,0.0
2.1000342779.1358725120483,1,0.0,0.0
2.1000345263.1359313647429,1,0.0,0.0
2.1000345365.1359130593985,8,0.0,0.0
2.1000345683.1359063455948,1,0.0,0.0
2.1000346085.1360224478125,1,0.0,0.0
2.1000346559.1360197363177,1,0.0,0.0
2.1000365005.1359477608765,1,0.0,0.0
2.1000365382.1360247853874,1,0.0,0.0
2.1000366594.1357688245932,1,0.0,0.0
2.1000374167.1360175696000,1,0.0,0.0
2.1000377308.1359415170428,1,0.0,0.0
2.1000378172.1360248841344,1,0.0,0.0
2.1000381935.1359072626448,1,0.0,0.0
2.1000388274.1358980093168,1,0.0,0.0
2.1000391696.1355377673609,1,0.0,0.0
2.100039210.1358974711630,1,0.0,0.0
2.1000397770.1356738090976,1,0.0,0.0
2.1000404083.1359667943693,1,0.0,0.0
2.1000404318.1360111872844,1,0.0,0.0
2.1000408247.1359130757504,1,0.0,0.0
2.1000410057.1360128635279,1,0.0,0.0
2.1000410416.1359815729381,1,0.0,0.0
2.1000425682.1359269645863,1,1.0,1.0
2.1000426359.1359922741107,1,0.0,0.0
2.1000429366.1359040042263,1,0.0,0.0
2.1000429766.1359831359415,1,0.0,0.0
2.1000432534.1359037044927,1,0.0,0.0
2.1000433913.1359140122726,1,0.0,0.0
2.100043513.1356801853898,1,0.0,0.0
2.1000436743.1359851940696,1,0.0,0.0
2.1000441385.1359604403708,1,0.0,0.0
2.100044840.1359133999494,1,0.0,0.0
2.1000449291.1356495228493,3,0.0,0.0
2.1000452105.1359406615026,1,0.0,0.0
2.1000461214.1359357257067,1,0.0,0.0
2.1000462064.1359560329328,1,0.0,0.0
2.1000463338.1356353941677,1,0.0,0.0
2.1000464126.1360224913006,1,0.0,0.0
2.1000470078.1359345983037,1,0.0,0.0
2.1000470129.1359763594828,1,0.0,0.0
2.1000474258.1359340566620,1,0.0,0.0
2.1000474817.1357423915438,2,0.0,0.0
2.1000482022.1359057808963,1,0.0,0.0
2.1000482234.1360108834449,1,0.0,0.0
2.1000482779.1360036790546,1,0.0,0.0
2.1000484156.1359092729180,3,1.0,1.0
2.1000488648.1359051960814,1,0.0,0.0
2.1000491960.1358970815049,1,0.0,0.0
2.1000495230.1355760949020,2,0.0,0.0
2.1000499145.1359176068937,1,0.0,0.0
2.1000503609.1359752050875,1,0.0,0.0
2.1000505786.1359095514403,1,0.0,0.0
2.1000507182.1356828176422,1,0.0,0.0
2.1000509907.1359070442277,1,0.0,0.0
2.10005105.1359344510986,1,0.0,0.0
2.1000518620.1358364800616,3,0.0,0.0
2.1000536454.1356628173734,1,0.0,0.0
2.1000536608.1360174529081,1,0.0,0.0
2.1000538202.1356548111770,1,0.0,0.0
2.1000539568.1357315571376,1,0.0,0.0
2.1000541804.1359572862645,1,0.0,0.0
2.1000542149.1359057053734,1,0.0,0.0
2.1000543896.1360200816222,1,0.0,0.0
2.1000549819.1359630998260,2,0.0,0.0
2.1000551101.1360174595244,1,0.0,0.0
2.1000557188.1360184889414,1,0.0,0.0
2.100055943.1356127864065,1,0.0,0.0
2.1000570331.1359341118570,1,0.0,0.0
2.1000581099.1359949721325,1,0.0,0.0
2.1000586720.1357086293344,1,0.0,0.0
2.1000595340.1359487671499,1,0.0,0.0
2.1000599135.1359673008741,1,0.0,0.0
2.1000599165.1359390260129,2,0.0,0.0
2.1000600978.1355803864198,1,0.0,0.0
2.1000601587.1355762388323,1,0.0,0.0
2.1000602616.1359739322826,1,0.0,0.0
2.1000602878.1355454960544,2,0.0,0.0
2.1000602975.1358979676938,2,0.0,0.0
2.100060661.1359732657501,1,0.0,0.0
2.1000609279.1355717285330,2,0.0,0.0
2.1000609318.1355753095294,8,0.0,0.0
2.1000611313.1360022851849,1,0.0,0.0
2.1000611406.1360185352756,1,0.0,0.0
2.1000617168.1356489335899,1,0.0,0.0
2.1000617586.1357592862400,5,0.0,0.0
2.1000621028.1358802487037,1,0.0,0.0
2.1000623150.1359762666863,1,0.0,0.0
2.1000624370.1359597174761,1,0.0,0.0
2.1000624711.1355626748617,2,0.0,0.0
2.1000624828.1359931702390,1,0.0,0.0
2.1000634131.1359723949390,1,0.0,0.0
2.1000639761.1357968553875,1,0.0,0.0
2.1000642461.1360069834834,2,0.0,0.0
2.1000644378.1359061495300,1,0.0,0.0
2.1000648552.1357803381026,1,0.0,0.0
2.1000655579.1359831122031,2,0.0,0.0
2.1000664338.1360015590431,1,0.0,0.0
2.1000664502.1360234674689,1,0.0,0.0
2.1000665387.1359777688025,1,0.0,0.0
2.1000668433.1357332468256,1,0.0,0.0
2.1000669957.1359232341118,1,0.0,0.0
2.1000671462.1359209950605,1,0.0,0.0
2.1000675102.1359071311059,2,0.0,0.0
2.1000680175.1357942067531,1,0.0,0.0
2.1000680871.1359914736416,1,0.0,0.0
2.1000684485.1359694976158,1,0.0,0.0
2.1000684524.1359338974354,1,0.0,0.0
2.1000687805.1355945716697,1,0.0,0.0
2.1000690056.1360101525343,1,0.0,0.0
2.1000699917.1356519870359,2,0.0,0.0
2.1000707525.1359580585912,2,1.0,1.0
2.1000708474.1359824317994,1,0.0,0.0
2.1000708653.1357731206911,1,0.0,0.0
2.1000710767.1359484280951,2,0.0,0.0
2.1000712228.1359509748931,1,0.0,0.0
2.1000712451.1358461936829,1,0.0,0.0
2.100072000.1359670087754,1,0.0,0.0
2.100072122.1359253712746,1,0.0,0.0
2.1000722470.1360117201087,1,0.0,0.0
2.1000726127.1359080671271,1,0.0,0.0
2.1000732699.1357183468801,1,0.0,0.0
2.1000739906.1360185634469,1,0.0,0.0
2.1000743406.1359480525923,1,0.0,0.0
2.1000746794.1360093212618,1,0.0,0.0
2.1000749141.1360006062541,1,0.0,0.0
2.1000751302.1359499326822,1,0.0,0.0
2.1000753172.1359046529166,1,0.0,0.0
2.100075558.1359064280807,1,0.0,0.0
2.1000756140.1359749123660,1,0.0,0.0
2.1000757833.1355489765148,2,0.0,0.0
2.1000762520.1359673220055,1,0.0,0.0
2.1000765447.1360036827556,1,0.0,0.0
2.1000768313.1359032212255,1,0.0,0.0
2.1000770648.1359481276592,1,1.0,1.0
2.1000771488.1360211127417,1,0.0,0.0
2.100077179.1360017831749,1,0.0,0.0
2.1000775833.1359482567424,2,0.0,0.0
2.1000784623.1359767382811,1,0.0,0.0
2.1000786000.1356484016062,1,0.0,0.0
2.1000787613.1357444220602,1,0.0,0.0
2.100079669.1359611464112,1,0.0,0.0
2.1000803257.1359685110170,1,0.0,0.0
2.1000807608.1359989722609,1,0.0,0.0
2.1000815508.1355535630320,3,0.0,0.0
2.1000816071.1359857395036,1,0.0,0.0
2.1000821937.1359074215171,1,0.0,0.0
2.1000826296.1359610434063,2,0.0,0.0
2.1000829477.1355363664301,1,0.0,0.0
2.1000830425.1360186732260,1,0.0,0.0
2.1000830871.1355668382035,1,0.0,0.0
2.1000840309.1360186342039,1,0.0,0.0
2.1000840581.1360160611407,3,1.0,1.0
2.1000842098.1356582952160,1,0.0,0.0
2.1000852993.1359511076162,1,0.0,0.0
2.1000857135.1360073750349,1,0.0,0.0
2.1000860984.1355415081671,1,0.0,0.0
2.1000863762.1359296391582,1,0.0,0.0
2.100086656.1359941657045,1,0.0,0.0
2.1000866704.1359770061071,1,0.0,0.0
2.1000866788.1355532572467,3,0.0,0.0
2.1000871563.1355357706837,2,0.0,0.0
2.1000873426.1359075600039,1,0.0,0.0
2.1000874554.1359592709970,1,1.0,1.0
2.1000882215.1359059701408,1,0.0,0.0
2.1000882891.1356572716547,3,0.0,0.0
2.1000883278.1358979236732,1,0.0,0.0
2.1000885389.1359242800828,1,0.0,0.0
2.100089022.1359572925424,1,0.0,0.0
2.100089644.1360123730143,1,0.0,0.0
2.1000898351.1359034183176,1,0.0,0.0
2.1000900874.1359829935774,1,0.0,0.0
2.1000902842.1360189920843,1,0.0,0.0
2.1000904069.1356120976466,1,0.0,0.0
2.100091094.1359857337502,1,0.0,0.0
2.1000915751.1355685956827,1,0.0,0.0
2.1000918469.1359036825668,1,0.0,0.0
2.1000941369.1359394297403,2,0.0,0.0
2.1000944238.1360225983852,1,0.0,0.0
2.1000945223.1360196359656,1,0.0,0.0
2.1000945910.1359562658869,1,0.0,0.0
2.100094644.1359481608867,1,0.0,0.0
2.1000958143.1359139376513,1,0.0,0.0
2.1000961176.1359992539639,1,0.0,0.0
2.1000962961.1360010745783,1,0.0,0.0
2.1000964219.1360178386796,1,0.0,0.0
2.1000965795.1360088847535,1,0.0,0.0
2.1000966440.1359078388364,1,0.0,0.0
2.1000970411.1359825093841,1,0.0,0.0
2.1000972316.1358345859078,3,0.0,0.0
2.1000972724.1359015241953,1,0.0,0.0
2.100097534.1360174985264,1,0.0,0.0
2.1000975763.1359119782667,1,0.0,0.0
2.1000976246.1359774018376,1,0.0,0.0
2.1000979661.1360172635163,1,0.0,0.0
2.1000981759.1356997449885,2,0.0,0.0
2.1000987542.1359353189502,1,0.0,0.0
2.1000992872.1357653110153,6,0.0,0.0
2.1000996639.1360088575751,1,0.0,0.0
2.100099674.1359079306799,1,0.0,0.0
2.1000998246.1358188523905,1,0.0,0.0
2.1001003182.1358996292105,1,0.0,0.0
2.1001004664.1359495037562,1,0.0,0.0
2.1001007774.1360115049138,1,0.0,0.0
2.1001008594.1359604215247,1,0.0,0.0
2.1001014642.1359117525089,1,0.0,0.0
2.1001015098.1359235499244,1,0.0,0.0
2.1001017731.1359418650179,1,0.0,0.0
2.1001021379.1359143424196,1,0.0,0.0
2.1001029616.1359217888369,1,0.0,0.0
2.1001030077.1360201486404,1,0.0,0.0
2.1001033140.1359478387097,1,0.0,0.0
2.1001040569.1359050781679,1,1.0,1.0
2.1001041243.1356500889481,1,0.0,0.0
2.100104472.1355347303393,2,0.0,0.0
2.1001046397.1359344955268,1,0.0,0.0
2.1001046963.1356543918625,1,0.0,0.0
2.1001047786.1355946525258,2,0.0,0.0
2.1001054186.1355844291007,3,0.0,0.0
2.100106506.1360252147364,1,0.0,0.0
2.1001073590.1359575330140,1,0.0,0.0
2.1001078570.1359978446716,1,0.0,0.0
2.1001082872.1356305701507,2,0.0,0.0
2.1001084864.1359747116471,1,0.0,0.0
2.1001086176.1359232822867,3,0.0,0.0
2.1001086234.1357591005749,1,0.0,0.0
2.100109662.1357223139561,4,0.0,0.0
2.1001097257.1359822499948,1,0.0,0.0
2.1001097493.1355859968760,3,1.0,1.0
2.1001097595.1358969776281,1,0.0,0.0
2.1001105623.1360087101232,1,0.0,0.0
2.100110607.1360217290910,1,0.0,0.0
2.1001107625.1359055506778,1,0.0,0.0
2.100111063.1359694716061,1,0.0,0.0
2.1001115267.1356489012835,2,0.0,0.0
2.1001121350.1360035968062,1,0.0,0.0
2.1001128866.1358444051514,1,0.0,0.0
2.1001133769.1358962732183,1,0.0,0.0
2.1001135897.1356390869503,1,0.0,0.0
2.1001136011.1359637812145,2,0.0,0.0
2.100113684.1359037824542,1,0.0,0.0
2.1001140803.1359048576295,1,0.0,0.0
2.1001142470.1359664090878,3,0.0,0.0
2.1001143225.1360170677651,1,0.0,0.0
2.1001144743.1359140016509,1,0.0,0.0
2.1001151574.1355480558910,1,0.0,0.0
2.1001152161.1358133982720,1,0.0,0.0
2.1001152423.1356669890844,1,0.0,0.0
2.1001157631.1359900382702,1,0.0,0.0
2.1001161449.1359898077022,1,0.0,0.0
2.100116163.1359339028387,1,0.0,0.0
2.1001169155.1357247698623,1,0.0,0.0
2.1001179879.1356304954983,3,0.0,0.0
2.1001180454.1359273493884,2,0.0,0.0
2.1001182960.1359863230661,1,0.0,0.0
2.1001188073.1359922398353,1,0.0,0.0
2.1001188811.1359820797323,1,0.0,0.0
2.1001194845.1355469846244,1,0.0,0.0
2.1001198081.1358988503306,1,0.0,0.0
2.1001200168.1356507793649,1,0.0,0.0
2.1001200228.1360031616219,1,0.0,0.0
2.1001203014.1357389466910,1,0.0,0.0
2.1001203571.1355622150673,1,0.0,0.0
2.1001203837.1359402915483,1,0.0,0.0
2.1001212363.1359422263459,1,0.0,0.0
2.1001212700.1357505156802,1,0.0,0.0
2.1001222122.1359473248159,1,0.0,0.0
2.1001222152.1356050794692,1,0.0,0.0
2.1001223275.1356581260546,1,0.0,0.0
2.1001234108.1355539261250,1,0.0,0.0
2.1001237194.1355803415488,1,0.0,0.0
2.1001237804.1355541614515,1,0.0,0.0
2.1001239308.1358374231508,3,0.0,0.0
2.1001244203.1359473323146,1,0.0,0.0
2.1001249718.1356847344204,1,0.0,0.0
2.1001252562.1358791210367,2,0.0,0.0
2.1001253817.1356961186530,2,0.0,0.0
2.1001264985.1358998833198,1,0.0,0.0
2.1001265590.1358812624370,1,0.0,0.0
2.10012685.1359077678787,1,0.0,0.0
2.1001276083.1359500909649,1,0.0,0.0
2.1001283904.1359719066129,1,0.0,0.0
2.1001285004.1360189180188,1,0.0,0.0
2.1001290775.1355802868548,1,0.0,0.0
2.10012910.1359468185513,1,0.0,0.0
2.1001291250.1359074338479,1,0.0,0.0
2.1001293505.1359917392543,1,0.0,0.0
2.1001296249.1359253862899,2,0.0,0.0
2.1001298601.1359597323139,1,0.0,0.0
2.1001308659.1359669404751,1,0.0,0.0
2.1001315560.1360111804407,2,0.0,0.0
2.1001315608.1359657160085,1,0.0,0.0
2.1001317650.1359234029685,1,0.0,0.0
2.1001321946.1356664253782,1,0.0,0.0
2.1001325787.1359499141169,1,0.0,0.0
2.1001328468.1359573298297,1,0.0,0.0
2.1001329048.1355448089783,1,0.0,0.0
2.1001331425.1360012087238,1,0.0,0.0
2.1001342478.1358977706310,1,0.0,0.0
2.1001353767.1355368133853,3,0.0,0.0
2.1001356706.1360097566573,1,0.0,0.0
2.1001361613.1359898018671,1,0.0,0.0
2.1001364447.1359287536980,1,0.0,0.0
2.1001368540.1359899183304,1,0.0,0.0
2.1001369866.1359395651940,1,0.0,0.0
2.1001376764.1356487933559,3,0.0,0.0
2.1001381485.1360197274457,1,0.0,0.0
2.1001384419.1359996459704,1,0.0,0.0
2.1001388680.1359607797188,1,0.0,0.0
2.1001391777.1359814942404,1,0.0,0.0
2.100139866.1359500358669,1,0.0,0.0
2.1001399346.1359524318650,1,0.0,0.0
2.1001406440.1360094725189,1,0.0,0.0
2.1001407757.1359061040552,1,0.0,0.0
2.1001412319.1359480260316,1,0.0,0.0
2.1001416531.1356216989723,1,0.0,0.0
2.100141687.1355943149371,1,0.0,0.0
2.1001418612.1359083612506,1,0.0,0.0
2.1001421412.1359146636636,1,0.0,0.0
2.1001424982.1359213507326,1,0.0,0.0
2.1001425898.1359511226361,1,0.0,0.0
2.1001427967.1356657204486,3,0.0,0.0
2.1001429276.1360194921187,1,0.0,0.0
2.1001444369.1359929250808,1,0.0,0.0
2.1001447054.1356190723919,1,0.0,0.0
2.1001449328.1359912729884,1,0.0,0.0
2.1001464375.1358982487672,1,0.0,0.0
2.1001469362.1355754317063,4,0.0,0.0
2.1001469386.1356795003857,1,0.0,0.0
2.1001470336.1359646746501,1,0.0,0.0
2.1001471819.1360017967131,1,0.0,0.0
2.1001471820.1359786456199,1,0.0,0.0
2.100147766.1360127395476,1,0.0,0.0
2.1001480988.1359755840513,1,0.0,0.0
2.1001481200.1358289078558,2,0.0,0.0
2.1001482836.1359954726613,1,0.0,0.0
2.1001484109.1359406829594,1,0.0,0.0
2.1001484361.1359655127282,1,0.0,0.0
2.1001485073.1359556614629,2,0.0,0.0
2.1001491563.1360126847930,1,0.0,0.0
2.1001498044.1359143408722,1,0.0,0.0
2.1001501450.1356498469363,1,0.0,0.0
2.1001506623.1356763481668,2,0.0,0.0
2.1001506710.1358510433474,1,0.0,0.0
2.1001509496.1359245895717,1,0.0,0.0
2.1001512792.1360040394881,2,0.0,0.0
2.1001514780.1359650852424,1,0.0,0.0
2.1001521097.1357262238626,1,0.0,0.0
2.1001521386.1360017067937,1,0.0,0.0
2.1001523883.1359506734375,1,0.0,0.0
2.1001532620.1355348478668,1,0.0,0.0
2.1001538737.1359164291961,1,0.0,0.0
2.1001551692.1359817358955,1,0.0,0.0
2.1001553629.1360100983337,1,0.0,0.0
2.100155522.1358972322490,1,0.0,0.0
2.1001558332.1359768582292,1,0.0,0.0
2.100156016.1359177902968,3,0.0,0.0
2.1001566732.1360079767968,1,0.0,0.0
2.1001566780.1356638123324,1,0.0,0.0
2.1001571393.1359511668246,1,0.0,0.0
2.1001572690.1360027060719,1,0.0,0.0
2.1001574604.1355854966373,1,0.0,0.0
2.1001577956.1359296450575,1,0.0,0.0
2.1001579629.1360022248871,1,0.0,0.0
2.1001586757.1359733981247,1,0.0,0.0
2.1001587159.1357846710487,2,1.0,1.0
2.1001591118.1359553950419,1,0.0,0.0
2.1001596771.1359144069649,1,0.0,0.0
2.1001598707.1356365987208,2,0.0,0.0
2.1001598971.1359814635063,1,0.0,0.0
2.1001600900.1358265064477,1,0.0,0.0
2.1001604768.1355928745968,2,0.0,0.0
2.1001616013.1360164677417,1,0.0,0.0
2.1001620335.1360091308042,1,0.0,0.0
2.1001629373.1359001515059,1,0.0,0.0
2.1001630741.1357171527184,1,0.0,0.0
2.100163213.1359171137157,1,0.0,0.0
2.1001632460.1355439689269,1,0.0,0.0
2.100163476.1359731412719,1,0.0,0.0
2.1001641112.1359515847905,1,0.0,0.0
2.1001641885.1360082336289,1,0.0,0.0
2.1001642387.1359291045437,1,0.0,0.0
2.1001651062.1360201892853,1,0.0,0.0
2.1001652759.1360072305975,2,0.0,0.0
2.1001653793.1357656190397,3,0.0,0.0
2.1001655452.1355505290484,6,0.0,0.0
2.1001656941.1360024682832,1,0.0,0.0
2.1001659868.1359996149200,1,0.0,0.0
2.1001667338.1359317793089,3,0.0,0.0
2.1001673675.1358864527549,1,0.0,0.0
2.1001674390.1359300115431,1,0.0,0.0
2.1001675515.1359171731796,1,0.0,0.0
2.1001678633.1357183828651,1,0.0,0.0
2.1001685566.1355581420187,4,0.0,0.0
2.1001700345.1359948081022,1,0.0,0.0
2.1001701768.1357510123039,2,0.0,0.0
2.1001719504.1359314032411,1,0.0,0.0
2.1001720300.1355363772664,1,0.0,0.0
2.1001721988.1359908414604,1,0.0,0.0
2.1001723419.1359920240804,1,0.0,0.0
2.1001723572.1359258316002,1,0.0,0.0
2.1001725452.1360001179874,1,0.0,0.0
2.1001734743.1358971220558,1,0.0,0.0
2.1001735920.1359911601176,1,0.0,0.0
2.1001748840.1359420650667,1,0.0,0.0
2.1001750426.1356032703771,2,0.0,0.0
2.1001751722.1359422284689,1,0.0,0.0
2.1001753905.1359829911653,1,0.0,0.0
2.1001757870.1359401360724,1,0.0,0.0
2.1001759472.1357594700517,1,0.0,0.0
2.1001767297.1356244477452,3,0.0,0.0
2.1001772755.1359495700760,1,0.0,0.0
2.1001775579.1358659619022,1,0.0,0.0
2.1001776221.1358130785335,1,0.0,0.0
2.1001776231.1356379595723,1,0.0,0.0
2.1001782073.1356508383512,2,0.0,0.0
2.1001782800.1359073259184,1,0.0,0.0
2.1001790715.1359687752261,2,0.0,0.0
2.1001793395.1355772818832,1,0.0,0.0
2.1001796688.1355764616748,3,0.0,0.0
2.1001797488.1360177559249,1,0.0,0.0
2.100179995.1359046506871,1,0.0,0.0
2.1001805249.1359132186534,2,0.0,0.0
2.1001811998.1359207619278,1,0.0,0.0
2.1001815769.1356894204780,1,0.0,0.0
2.1001818460.1360097271007,1,1.0,1.0
2.1001821661.1359394608421,1,0.0,0.0
2.1001824700.1359467279789,1,0.0,0.0
2.1001825140.1359915170246,1,1.0,1.0
2.1001827632.1359748362240,1,0.0,0.0
2.1001827989.1355511733144,15,0.0,0.0
2.1001829963.1359260717429,1,0.0,0.0
2.1001838327.1359831597745,1,0.0,0.0
2.1001846317.1359300963394,1,0.0,0.0
2.1001846387.1356644726400,2,0.0,0.0
2.1001848316.1359042709883,1,0.0,0.0
2.1001850824.1355984690497,1,0.0,0.0
2.1001853492.1355353848590,1,0.0,0.0
2.1001860479.1359309224354,1,0.0,0.0
2.1001865508.1360109309085,1,0.0,0.0
2.1001866309.1359320711229,2,0.0,0.0
2.100186710.1360112295220,1,0.0,0.0
2.100186926.1359935325552,1,0.0,0.0
2.1001870267.1359456936940,1,0.0,0.0
2.1001870805.1359679167202,1,0.0,0.0
2.1001871722.1359505200071,3,0.0,0.0
2.1001877306.1359864272408,1,0.0,0.0
2.1001877764.1359465668500,4,0.0,0.0
2.1001878850.1358202753882,1,0.0,0.0
2.1001879877.1359066247960,1,0.0,0.0
2.1001881880.1355626798596,1,0.0,0.0
2.1001882228.1359976450107,1,0.0,0.0
2.1001882251.1359699531433,1,0.0,0.0
2.1001887388.1359436440025,1,0.0,0.0
2.1001887422.1355419052369,4,0.0,0.0
2.1001892894.1360026588161,1,0.0,0.0
2.1001893327.1359506276259,1,0.0,0.0
2.1001893625.1358975439618,3,0.0,0.0
2.1001896561.1359117150646,1,0.0,0.0
2.1001897863.1358908843733,1,0.0,0.0
2.1001904523.1359980160289,2,0.0,0.0
2.1001905438.1356535128315,6,0.0,0.0
2.1001905938.1359061572599,1,0.0,0.0
2.100191134.1359503461627,1,0.0,0.0
2.1001911742.1359769703714,2,1.0,1.0
2.1001912933.1359750235536,1,0.0,0.0
2.1001916729.1359767249115,1,0.0,0.0
2.1001917082.1359388274860,1,0.0,0.0
2.1001917875.1355757812002,2,0.0,0.0
2.1001918358.1360173253192,1,0.0,0.0
2.1001918909.1360085505130,1,0.0,0.0
2.1001919831.1359815956303,1,0.0,0.0
2.1001921890.1359739738937,1,0.0,0.0
2.1001924625.1359255021832,1,0.0,0.0
2.1001929357.1360185180351,1,0.0,0.0
2.1001929552.1359743340243,1,0.0,0.0
2.1001929967.1359203560379,1,0.0,0.0
2.1001938579.1358983512389,1,0.0,0.0
2.1001940752.1359476628565,1,0.0,0.0
2.1001940925.1359070334384,1,0.0,0.0
2.1001944493.1359937959512,1,0.0,0.0
2.1001944582.1359670200119,2,0.0,0.0
2.100194981.1358897724156,1,0.0,0.0
2.100195659.1357246009989,2,0.0,0.0
2.1001961062.1360128975966,1,0.0,0.0
2.1001969861.1360183054022,1,0.0,0.0
2.1001971698.1356571471617,2,1.0,1.0
2.1001972957.1359931995208,1,0.0,0.0
2.1001973852.1360203400062,1,0.0,0.0
2.100197438.1359488032806,1,0.0,0.0
2.1001976256.1358673956825,1,0.0,0.0
2.1001980625.1356977554750,1,0.0,0.0
2.1001982988.1359560936589,1,0.0,0.0
2.1001985562.1355367650320,6,1.0,1.0
2.1001989825.1359826976848,1,0.0,0.0
2.1002009609.1356450378259,1,0.0,0.0
2.1002011049.1359544368013,1,0.0,0.0
2.1002012572.1359176456534,1,0.0,0.0
2.1002014101.1359063148235,1,0.0,0.0
2.1002015717.1359900532421,1,0.0,0.0
2.1002017557.1359321428757,1,0.0,0.0
2.1002021243.1355365014697,2,0.0,0.0
2.1002028370.1359054075523,1,0.0,0.0
2.1002029533.1359486728518,1,0.0,0.0
2.1002032920.1360092994213,1,0.0,0.0
2.1002034361.1355978125605,4,0.0,0.0
2.1002035545.1356019583765,1,0.0,0.0
2.1002036373.1355929008818,1,0.0,0.0
2.1002039773.1359333909693,3,0.0,0.0
2.1002041796.1360175159385,1,0.0,0.0
2.1002042146.1360001542487,1,0.0,0.0
2.1002048461.1360179275432,1,0.0,0.0
2.1002057725.1360102705451,1,0.0,0.0
2.1002060546.1359488120120,1,0.0,0.0
2.1002060948.1360125443832,1,0.0,0.0
